Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
33d6dd5f-6385-9e70-d4ce-8bb575181b02,1950-01-22,,999-37-2359,S99953423,X13723252X,Mrs.,Vernell410,Georgine810,Gottlieb798,,Konopelski743,M,white,nonhispanic,F,Worcester  Massachusetts  US,626 Brekke Gate,Ipswich,Massachusetts,Essex County,25009.0,1938,42.68925252235175,-70.83227958498148,884870.6,895994.35,53429
52efa90a-2bb4-780d-72db-0add18bd2587,1956-09-11,2025-03-09,999-61-1292,S99984659,X21458605X,Mrs.,Daine571,Shaniqua618,Altenwerth646,,Kemmer137,M,white,nonhispanic,F,Brockton  Massachusetts  US,488 Feest Manor,Malden,Massachusetts,Middlesex County,25017.0,2155,42.43825524824499,-71.1327428805023,116748.64,2458305.86,183817
7d1b59bd-b517-e255-07cb-24ce6acd549c,2017-09-13,,999-11-6865,,,,Ricardo560,Lenard338,Aufderhar910,,,,white,nonhispanic,M,Beverly  Massachusetts  US,933 Kertzmann Forge,Uxbridge,Massachusetts,Worcester County,,0,42.04092241560956,-71.62148228864251,1543.73,25100.12,23009
c16a677e-9012-319d-1700-af12e0d4749d,1962-02-02,,999-95-2802,S99950129,X31721995X,Mrs.,Sharyn437,Ginny287,Stroman228,,Mayert710,D,white,nonhispanic,F,Boston  Massachusetts  US,409 Hirthe Road Apt 96,Worcester,Massachusetts,Worcester County,25027.0,1583,42.26801025394484,-71.81351731326453,578115.84,518867.58,38710
7dac45de-e721-e1c1-efca-11944a137dfd,1978-06-07,,999-97-3429,S99953386,X6130100X,Mrs.,Lettie611,Chrissy459,Stamm704,,Prosacco716,D,asian,nonhispanic,F,Norton  Massachusetts  US,427 Mante Gate,Boston,Massachusetts,Suffolk County,25025.0,2121,42.32582582398039,-71.06019940241934,320692.63,323349.18,103688
dcee3f05-8ab6-6f97-1d37-5f68e8be1e02,1984-06-27,,999-79-7124,S99993289,X58517463X,Mrs.,Ellie521,Arvilla101,Torphy630,,Bogisich202,D,asian,nonhispanic,F,Daegu  Daegu  KR,676 Conroy Ville Apt 96,West Concord,Massachusetts,Middlesex County,,0,42.47668638287317,-71.36038595881271,567278.64,441205.77,109969
13b424ca-fa4e-0dfc-03f3-e8738ac12c2f,1982-08-17,,999-87-5436,S99953916,X76600568X,Mr.,Derek111,Terrence276,Little434,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,308 Brekke Viaduct Suite 50,Wellesley,Massachusetts,Norfolk County,25021.0,2457,42.313814500139735,-71.25767046002755,92998.37,6420.12,67628
37917200-1c5e-9124-cab5-ddedc8b8deee,1916-12-04,1990-03-25,999-61-9237,S99924538,X74192803X,Mr.,Alonso270,Shelton25,Schowalter414,,,M,white,nonhispanic,M,Carlisle  Massachusetts  US,302 Friesen Road,Whitman,Massachusetts,Plymouth County,,0,42.08019689294856,-70.92524299126077,262364.53,583735.71,71331
22741923-436f-f966-57ac-8866265b6b9c,2006-07-13,,999-29-7167,S99930426,,Mr.,Erik495,Casey401,Davis923,,,,black,nonhispanic,M,Springfield  Massachusetts  US,589 Fay Way Apt 36,Boston,Massachusetts,Suffolk County,25025.0,2111,42.346438960718736,-70.96011359257801,46033.67,11554.32,86414
dc325c83-c3f1-4161-ee9a-139e547a5ee9,1966-09-03,1971-02-24,999-51-1865,,,,Phillip440,,Hamill307,,,,white,nonhispanic,M,Holyoke  Massachusetts  US,882 Kilback Station,Haverhill,Massachusetts,Essex County,25009.0,1830,42.81516452207018,-71.08833565247222,42245.76,254232.93,589864
