Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
89cf4dda-f4ee-e931-da2f-2da20a87bce2,1977-03-16,,999-16-3335,S99918991,X9513798X,Mrs.,Davina555,Rosaura15,Keebler762,,Marvin195,M,white,nonhispanic,F,Boston  Massachusetts  US,1034 Romaguera View,Dracut,Massachusetts,Middlesex County,,0,42.65137773927118,-71.34747040469908,324302.63,616357.85,59057
db7910cd-8507-92ac-9da2-482571803308,1952-02-22,,999-67-6854,S99972613,X15577086X,Mr.,Donny470,Clinton763,Fahey393,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,554 Emmerich Run Suite 67,Mansfield,Massachusetts,Bristol County,,0,42.066569729756075,-71.16930434870447,493650.49,432733.01,67142
f4c1d822-a114-c070-d6d4-8fa8a1a355b1,1975-03-02,,999-81-1697,S99945516,X22831572X,Mrs.,Lacresha805,Charlette938,Rohan584,,Kilback373,M,black,nonhispanic,F,Lee  Massachusetts  US,221 Krajcik Pathway Apt 50,West Springfield,Massachusetts,Hampden County,25013.0,1089,42.1144927635708,-72.68640609274566,17417.24,654750.89,11023
aa60e3ec-fd54-fb04-acb5-ba4b25265efd,1973-09-23,,999-28-8996,S99944032,X78078165X,Mrs.,Eldora89,,Bahringer146,,Bergstrom287,M,white,nonhispanic,F,Charlton  Massachusetts  US,123 Thiel Dale Suite 91,Medford,Massachusetts,Middlesex County,25017.0,2155,42.43341640423602,-71.06401844154664,291513.55,759575.99,175322
1604a2c3-3239-f3ab-d220-56d8a35813ac,1990-05-05,,999-15-1323,S99961422,X9650931X,Mr.,David908,Rene434,Lehner980,,,D,black,nonhispanic,M,Waltham  Massachusetts  US,355 Quitzon Drive Suite 7,Westfield,Massachusetts,Hampden County,25013.0,1085,42.12682509524993,-72.74013541357058,57109.82,9638.94,28294
4ae3c7c8-6ccf-a073-c06c-7a728b41322b,1960-08-11,,999-69-8364,S99969008,X38315710X,Mrs.,Eve68,Dinah304,Hayes766,,Hoppe518,M,white,nonhispanic,F,Chatham  Massachusetts  US,165 Dibbert Plaza Unit 37,Warren,Massachusetts,Worcester County,25027.0,1083,42.235432084899614,-72.20798072353038,741768.57,122782.3,62921
2bfe9d70-a380-e5d8-679c-c1c56df0b62a,1967-12-28,,999-42-5293,S99916266,X85228354X,Mr.,Rafael239,,Mondragón635,,,M,white,hispanic,M,Guatemala City  Guatemala  GT,337 Frami Boulevard Unit 46,Boston,Massachusetts,Suffolk County,25025.0,2128,42.344873544455936,-71.00362637091972,11499.7,162928.16,5486
40bc6170-90d6-cbfa-7afd-930e2989c918,1942-03-26,,999-64-9836,S99925628,X39803599X,Mr.,Dave764,Raleigh478,Goyette777,,,S,asian,nonhispanic,M,Ludlow  Massachusetts  US,994 Shields Landing,Plainville,Massachusetts,Norfolk County,,0,41.96811348005232,-71.34238150218205,157020.43,241572.57,111804
1ab12907-38bb-139d-7234-6cddf8cf650b,1957-05-29,,999-39-2578,S99945968,X5785933X,Ms.,Marisol435,Guillermina633,Domínquez36,,,S,asian,hispanic,F,Santiago de los Caballeros  Santiago  DO,948 Heller Trail Suite 47,Dartmouth,Massachusetts,Bristol County,,0,41.53133753806907,-71.00819780003896,726712.8,1049139.19,37741
c1bf7691-462d-0190-b1ae-4f992bb46ad5,2010-01-25,,999-41-7643,S99957652,,,Reynaldo722,Reggie481,Prohaska837,,,,white,nonhispanic,M,Hamilton  Massachusetts  US,1001 Romaguera Green Apt 14,Chelmsford,Massachusetts,Middlesex County,,0,42.62850608757402,-71.32615643399402,3125.04,56727.72,21088
eab45a36-3298-ebe3-01bd-ba0585c01e2c,1998-07-23,,999-30-4083,S99928443,X79215117X,Mr.,Eusebio566,Dong972,Wintheiser220,,,,white,hispanic,M,Holyoke  Massachusetts  US,617 Beahan Hollow,Boston,Massachusetts,Suffolk County,25025.0,2110,42.37084668882549,-70.9918094831054,293342.1,98452.32,41228
67d366ee-c197-95c7-570e-0c948b4b5bae,1916-12-04,2008-07-26,999-36-2415,S99917709,X37496953X,Mr.,Prince887,Carmelo33,Schuppe920,,,M,white,nonhispanic,M,Douglas  Massachusetts  US,790 Heidenreich Extension Apt 12,Whitman,Massachusetts,Plymouth County,,0,42.07493168847137,-70.96980607748014,190079.36,925087.87,71331
bcea5351-0954-44dd-b677-c1939e8ceee8,1977-02-21,2007-07-16,999-49-6539,S99981555,X29182136X,Mr.,Kelvin159,Frances376,Cremin516,,,M,other,hispanic,M,Boston  Massachusetts  US,329 Mayert Trafficway,Springfield,Massachusetts,Hampden County,25013.0,1013,42.10336285404224,-72.47690021659078,6750.77,191767.33,21497
136cc282-89dc-0c61-133a-69d498c4cb09,2011-04-07,,999-31-8342,,,,Willis868,Bernie827,McLaughlin530,,,,white,nonhispanic,M,Clinton  Massachusetts  US,1030 Ritchie Trail Unit 16,Quincy,Massachusetts,Norfolk County,25021.0,2186,42.23006747371157,-71.0591017863665,60147.99,274557.39,135674
22af3b73-a9f5-cdbc-db41-ad6922b41706,1974-11-14,,999-46-5181,S99976398,X48877768X,Mr.,Jamison785,Terrence276,Leannon79,,,M,white,nonhispanic,M,Northfield  Massachusetts  US,401 Mante Spur Apt 0,North Reading,Massachusetts,Middlesex County,,0,42.56824414553324,-71.11713393345657,431375.82,391187.29,50472
271d864f-cdbf-0567-acbe-1695a0cd3f99,1966-10-20,,999-75-3110,S99925849,X10676883X,Mrs.,Alessandra932,Lyndsay952,Cronin387,,Jenkins714,M,white,nonhispanic,F,Lynn  Massachusetts  US,1079 Fisher Wall,Lawrence,Massachusetts,Essex County,25009.0,1843,42.73867137195665,-71.18907304293317,962470.19,180069.8,51599
e3a24fb3-2b44-a21d-2e63-8b3eee74bf32,1930-08-04,1994-06-04,999-90-7447,S99938776,X38893049X,Mr.,Emmett200,Jarred626,Graham902,,,S,white,nonhispanic,M,Westfield  Massachusetts  US,795 Rippin Center Apt 20,Wellesley,Massachusetts,Norfolk County,25021.0,2492,42.28985457662563,-71.25313967466803,330521.03,966295.74,569535
dba554fe-827d-9fc8-7e3f-26eca41d28a9,1971-07-30,,999-90-5785,S99915647,X55083602X,Mr.,Alfred550,Darren774,Leffler128,,,W,white,nonhispanic,M,Milan  Lombardy  IT,479 Reichel Trace Unit 14,Worcester,Massachusetts,Worcester County,25027.0,1604,42.2360318556103,-71.80391510153996,126017.22,38843.5,74356
657e0afd-83e4-7e62-1f83-f2301538df5c,2001-04-04,,999-33-7047,S99920519,X83811782X,Mr.,Irvin970,Lucius907,Kulas532,,,,white,nonhispanic,M,Lynn  Massachusetts  US,1060 Runolfsson Frontage road,Boston,Massachusetts,Suffolk County,25025.0,2114,42.353195266277815,-71.09336998716029,135842.27,652659.36,562683
1f217ad6-67e3-6bac-7df3-18777ab7d341,1922-06-05,,999-35-5643,S99985442,X60173879X,Mrs.,Terrilyn343,,Kling921,,Luettgen772,M,asian,nonhispanic,F,Newton  Massachusetts  US,993 McLaughlin Terrace Suite 5,Boston,Massachusetts,Suffolk County,25025.0,2135,42.347257425290614,-71.11476925791318,417112.08,2984026.29,171181
b7f9240f-102b-0705-cba5-b065fb4b9409,1975-06-26,,999-26-6858,S99965060,X10251350X,Ms.,Devona405,Mirna233,Botsford977,,,S,black,nonhispanic,F,Chelmsford  Massachusetts  US,198 Kuphal Approach Apt 78,Spencer,Massachusetts,Worcester County,25027.0,1562,42.24050848440183,-71.97513173846002,591380.5,643727.43,93961
a008ff12-3781-b55c-d4cd-a6cd8b04f61f,1967-06-19,2022-08-29,999-70-8691,S99947086,X73428268X,Mr.,Willy639,Claude750,Muller251,,,S,white,nonhispanic,M,Boston  Massachusetts  US,448 Braun Wynd,Framingham,Massachusetts,Middlesex County,25017.0,1702,42.28669086642668,-71.39664406918223,132407.01,61493.18,28362
bfc20ce3-360b-3e83-30aa-e8c503720294,1971-04-18,,999-53-8911,S99970335,X67838782X,Mr.,Edgar153,,Daugherty69,,,M,white,nonhispanic,M,Reading  Massachusetts  US,114 Thiel Terrace Apt 9,Boston,Massachusetts,Suffolk County,25025.0,2129,42.385316273833375,-71.0751812802694,121537.15,34741.73,173583
