Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
31e38914-e71e-43f4-e26b-938eabba7958,1949-04-13,,999-98-9347,S99939555,X28169298X,Mrs.,Niesha86,Dora90,Conn188,,Schoen8,M,white,nonhispanic,F,Cohasset  Massachusetts  US,547 Schultz Dale,Boston,Massachusetts,Suffolk County,25025.0,2136,42.344645539525544,-71.12078259677688,674494.24,426790.41,42136
5f69ecfe-3a96-671d-df24-4a3b72069f00,2002-02-14,,999-26-9824,S99943419,X77175830X,Ms.,Venetta859,Suzan149,Wilkinson796,,,,white,nonhispanic,F,Boston  Massachusetts  US,119 Hagenes Drive Unit 52,Barnstable,Massachusetts,Barnstable County,25001.0,2637,41.61198487671143,-70.35496935741345,197102.54,0.0,59288
d3e80c95-f397-7edd-539a-d593990c911a,2026-01-08,,999-36-5561,,,,Lorena247,Carlota980,Nevárez403,,,,black,hispanic,F,Wesley  Saint Andrew Parish  DM,485 Tremblay Manor,Boston,Massachusetts,Suffolk County,25025.0,2210,42.35055120558974,-71.11678817232142,2084.08,0.0,139838
3e04e28c-668d-727f-1dfd-f0cdc1af70ce,2025-08-14,,999-64-3937,,,,Cleopatra935,Alona471,Armstrong51,,,,white,nonhispanic,F,Bourne  Massachusetts  US,720 Jast Corner,Plymouth,Massachusetts,Plymouth County,25023.0,2360,41.85886927209215,-70.58670697557507,2685.18,0.0,138744
9a54800c-9b72-c6cf-20af-a2206598eb1a,2006-10-08,,999-53-6758,S99927080,,Mr.,Rafael239,Daniel959,Kassulke119,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,224 Bartell Approach Apt 84,Quincy,Massachusetts,Norfolk County,25021.0,2186,42.25437728807819,-71.01394342258453,64235.71,2749.77,61939
1cba963d-6289-7e51-53b2-458bbed49225,1919-04-10,1988-08-05,999-52-9977,S99921228,X74636593X,Mr.,Vern731,Alden634,Schaden604,,,M,white,nonhispanic,M,Danvers  Massachusetts  US,914 Ankunding Neck,Chelmsford,Massachusetts,Middlesex County,,0,42.63267913898279,-71.40321982328322,144212.26,118063.3,174173
fdb6265f-63b0-7c62-cfde-57a0ec220110,1967-11-29,,999-85-5136,S99921544,X77910927X,Mr.,Esteban536,,Douglas31,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,523 Lowe Parade,Lawrence,Massachusetts,Essex County,25009.0,1841,42.75468557333363,-71.1390324349683,22216.54,170280.52,170603
8e645581-18f5-a3f2-2fbf-6a76e4d40012,1973-05-08,,999-29-8712,S99929423,X74565910X,Ms.,Jessika892,,Abernathy524,,,S,white,nonhispanic,F,Blackstone  Massachusetts  US,969 Pfeffer Bridge Apt 26,Attleboro,Massachusetts,Bristol County,25005.0,2703,41.968822067072466,-71.33516359929978,258394.07,730758.04,170874
3329b0e9-364c-641e-54ce-7ec9e7e42bc1,1959-09-29,,999-25-8154,S99934094,X76813283X,Mr.,Shad704,Chad48,Labadie908,,,S,white,nonhispanic,M,Monson  Massachusetts  US,217 Kuhlman Byway,Canton,Massachusetts,Norfolk County,,0,42.162020358795814,-71.07603873340251,198924.17,524651.2,30533
5b04545d-690c-b2c8-1927-dd7e0c539cb1,1951-05-10,,999-64-8473,S99990276,X73807254X,Ms.,Bambi5,Shellie908,Toy286,,,S,white,nonhispanic,F,Bridgewater  Massachusetts  US,1018 Murazik Promenade Suite 59,Upton,Massachusetts,Worcester County,25027.0,1568,42.1595332708418,-71.5799805788723,784303.84,139932.23,110410
