Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
971a1f77-96eb-3efe-9f5d-dfb581e13b82,1919-04-10,2005-12-06,999-91-8483,S99981292,X32282177X,Mr.,Dusty207,,Dicki44,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,168 Renner Center Unit 48,Chelmsford,Massachusetts,Middlesex County,,0,42.554039659409234,-71.41769556173047,211531.65,1428166.64,174173
ce80355a-4bca-4c12-5bb1-26ef176f9498,1954-12-29,,999-88-4681,S99934802,X81622209X,Mr.,Donnie175,Noel608,Bahringer146,,,M,black,nonhispanic,M,Tyngsborough  Massachusetts  US,966 Renner Viaduct Apt 94,Boston,Massachusetts,Suffolk County,25025.0,2203,42.37641963242368,-71.05356244577193,481321.0,587959.03,51211
23358c6a-291f-963a-0ce0-7131218b65ca,2001-07-20,,999-27-9746,S99926060,X55709819X,Ms.,Harriette8,Reba58,Bednar518,,,,white,nonhispanic,F,Worcester  Massachusetts  US,179 Brown Tunnel Apt 77,South Hadley,Massachusetts,Hampshire County,,0,42.254616837659405,-72.54471359188403,66554.6,0.0,100281
87c06b16-0b85-4e97-015a-33679f6ce317,1968-09-17,,999-66-6377,S99936669,X33257671X,Mrs.,Bobbye345,Bobbi508,Hickle134,,Bergstrom287,M,white,nonhispanic,F,Amherst  Massachusetts  US,495 Stracke Road,Randolph,Massachusetts,Norfolk County,25021.0,2368,42.1311412050851,-71.02787951451627,18706.52,1135827.54,14888
bfa7a536-8698-86a8-52cb-47062f2e49e1,2006-11-12,,999-69-8867,S99920136,,Mr.,Richard937,Antony83,Aufderhar910,,,,white,nonhispanic,M,Whately  Massachusetts  US,999 Mante Mill Suite 68,Brockton,Massachusetts,Plymouth County,25023.0,2302,42.07392007248002,-71.03855007290825,52795.55,11072.17,67208
39151a0a-ac05-bc51-b5e8-3757667afefd,1974-01-06,,999-30-6133,S99927006,X61424594X,Mr.,Josef103,Pat3,Schiller186,,,S,white,nonhispanic,M,Methuen  Massachusetts  US,157 Metz Manor Apt 11,East Sandwich,Massachusetts,Barnstable County,25001.0,2537,41.75698329049015,-70.46912536493112,129123.15,66935.2,71813
46ef4133-e3ea-c0e6-9e2d-bab423410dc9,2012-02-23,,999-90-2910,,,,Pete38,Garret233,Walsh511,,,,white,nonhispanic,M,Weymouth  Massachusetts  US,669 Kuhn Ferry,Cambridge,Massachusetts,Middlesex County,25017.0,2142,42.40106743820784,-71.13944455044043,2642.89,33691.67,14666
4e7876a3-78e6-b5fb-3273-20d61b90ce96,1984-03-15,,999-41-9274,S99960630,X21437982X,Mrs.,Danielle72,Chieko845,Bogan287,,Green467,D,white,nonhispanic,F,Malden  Massachusetts  US,442 Bartell Crossroad Unit 50,Worcester,Massachusetts,Worcester County,25027.0,1606,42.350314224009786,-71.84210350635097,196735.44,766213.56,29797
ac15cf43-e4e2-b6d6-ee60-b18ada2ad920,1964-02-11,,999-16-6244,S99988188,X65716720X,Mr.,Edmundo94,Bobbie849,Kuhlman484,,,D,hawaiian,nonhispanic,M,Lexington  Massachusetts  US,932 Kirlin Common Unit 29,Springfield,Massachusetts,Hampden County,25013.0,1013,42.05974880214527,-72.62564027359888,313412.88,5816.55,119272
c280c28c-7054-2492-7d8f-bf644c968977,1960-06-10,,999-70-1927,S99989476,X44977751X,Mr.,Bobbie849,Rolland302,Feil794,,,S,white,nonhispanic,M,Worcester  Massachusetts  US,1088 Cummerata Byway,Pocasset,Massachusetts,Barnstable County,25001.0,2559,41.65223042429195,-70.63758501700556,111978.95,457184.4,31882
